message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you our premium product. After careful consideration, I believe we can come to an agreement that benefits both of us. I am willing to offer this exceptional product to you for $12,000.",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer, but $12,000 is a bit high for me. I'm interested in the product, but I'm on a tight budget. Would you consider a price closer to $6,000?",6000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your interest in our product, Bob. I appreciate your feedback. I am willing to consider a lower price, but it needs to cover my costs and ensure a reasonable profit. How about $7,500 for the product?",7500.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate you working with me on the price. $7,500 is still a bit too high for my budget.  Could we meet in the middle somewhere around $6,750?",6750.0,Bob,4,
,,Alice,4,RejectOffer
"I understand your budget constraints, Bob. Let's try to find a compromise that works for both of us. Considering the value of the product and the cost involved, how about $7,000 for the product?",7000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, we're getting closer. I'm willing to increase my offer slightly, how about $6,800?",6800.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your willingness to negotiate, Bob. I appreciate your offer. Considering the value and my business goals, how about $6,900 for the product?",6900.0,Alice,7,
,,Bob,7,AcceptOffer
