message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you a product I believe you'll find immensely valuable. Given its potential worth, I'm proposing an initial offer of $1,400,000. I'm confident this price reflects a fair deal for both of us.",1400000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. I appreciate the value you see in the product. I would like to propose a counteroffer of $1,350,000.",1350000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, thanks for your counteroffer. I see you're serious about this product. While your offer is tempting, I'm still aiming for a slightly higher price point. How about we meet in the middle at $1,380,000?",1380000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your position, Alice. I would like to counter with an offer of $1,365,000.",1365000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate. Let's make this happen.  How about $1,372,000?  This feels like a fair compromise.",1372000.0,Alice,5,
,,Bob,5,RejectOffer
"Considering our previous discussions, I am willing to pay $1,368,000 for the product.",1368000.0,Bob,6,
,,Alice,6,AcceptOffer
