alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, 60-40 is a good deal!",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Let's try 55-45, it's more fair!",Bob,2,
,,,Alice,2,reject
5700.0,4300.0,"Meet me in the middle, 57-43 is the best I can do!",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Come on, 58-42 is a good compromise!",Bob,4,
,,,Alice,4,reject
5800.0,4200.0,"Fine, 58-42 it is, but I get the bigger share!",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"You're losing value, I'm being generous with 60-40!",Bob,6,
,,,Alice,6,accept
