alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split the money 60-40, a fair starting point?",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"I'll take a slightly larger share this round, but I'm willing to negotiate",Bob,2,
,,,Alice,2,reject
4200.0,5800.0,"I'll give you a slightly larger share this round, but I'm still looking for a good deal",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"You're getting closer, but I still think I deserve a bit more",Bob,4,
,,,Alice,4,reject
4500.0,5500.0,"I'm willing to give you a bit more, but I'm not getting any younger",Alice,5,
,,,Bob,5,reject
3500.0,6500.0,"I'm starting to feel like we're getting nowhere, but I'm still willing to negotiate",Bob,6,
,,,Alice,6,reject
4800.0,5200.0,"I'm getting a bit worried, but I'm still willing to give you a good deal",Alice,7,
,,,Bob,7,reject
3000.0,7000.0,"I'm not budging much, but I'm willing to meet you halfway",Bob,8,
,,,Alice,8,reject
5000.0,5000.0,"Let's split it 50-50, it's now or never",Alice,9,
,,,Bob,9,accept
