round_quality,product_worth,player,round,message,decision
high-quality,300.0,Nature,1,,
,,Alice,1,This is a high-quality product. I'm offering it to you for $100. It's a great deal!,yes
,,Bob,1,"I'm not sure about this one, I'd like to wait and see what the next product is like.",no
high-quality,300.0,Nature,2,,
,,Alice,2,"I understand your hesitation, but this one is definitely high-quality. I'm offering it to you for $100. It's a rare opportunity to get a high-quality product at a fixed price. What do you say?",yes
,,Bob,2,"I'll take a chance this time, thank you Alice!",yes
high-quality,300.0,Nature,3,,
,,Alice,3,"Great choice on the previous one! This one is also high-quality, and I'm offering it to you for $100. You've already seen the value of a high-quality product, so I think you'll appreciate this one just as much.",yes
,,Bob,3,"I'm on a roll, I'll take another one!",yes
high-quality,300.0,Nature,4,,
,,Alice,4,"You're on a roll indeed! I'm glad you're enjoying the high-quality products. This one is also high-quality, and I'm offering it to you for $100. Keep the momentum going!",yes
,,Bob,4,"I'm feeling lucky, let's keep going!",yes
high-quality,300.0,Nature,5,,
,,Alice,5,"You're on a hot streak! This one is also high-quality, and I'm offering it to you for $100. I think you're starting to see the value in these high-quality products. Keep going!",yes
,,Bob,5,"I'm on a streak, I'll keep going!",yes
low-quality,0.0,Nature,6,,
,,Alice,6,"I'm glad you're excited about the high-quality products, but I have to warn you, this one is not as good as the previous ones. I'm still offering it to you for $100, but I think you might be disappointed with the quality. It's up to you.",no
,,Bob,6,"Alice doesn't think it's a good one, I'll pass this time.",no
high-quality,300.0,Nature,7,,
,,Alice,7,"Glad you trusted my judgment on the previous one! This one is actually a high-quality product, and I think it's a great opportunity for you to get a high-quality product at a fixed price. I'm offering it to you for $100. What do you think?",yes
,,Bob,7,"After the last one being low-quality, I'm a bit cautious now. I'll wait and see what the next one is like.",no
high-quality,300.0,Nature,8,,
,,Alice,8,"I completely understand your caution, but I want to assure you that this one is indeed high-quality. I'm offering it to you for $100, and I think it's a great chance for you to get a high-quality product. Since you're waiting, I'll even throw in a guarantee: if you're not satisfied, I'll give you a full refund. What do you say?",yes
,,Bob,8,"I'm back to being optimistic, I'll take a chance this time!",yes
high-quality,300.0,Nature,9,,
,,Alice,9,"Great to see you're feeling optimistic again! This one is also high-quality, and I'm glad you're taking advantage of the opportunity. You've already seen the value of a high-quality product, and I think this one will be just as good. I'm offering it to you for $100. Keep the streak going!",yes
,,Bob,9,"I'm on a roll again, I'll keep going!",yes
low-quality,0.0,Nature,10,,
,,Alice,10,"Whoa, you're really on fire! Unfortunately, this one is not as good as the previous ones. I'm not going to sugarcoat it, this product is low-quality. I'm still offering it to you for $100, but I think you'll be disappointed. I'm giving you a chance to pass this one and wait for the next opportunity.",no
,,Bob,10,"Alice doesn't think it's a good one, I'll pass this time.",no
high-quality,300.0,Nature,11,,
,,Alice,11,"Glad you trusted my judgment on the previous one! This one is actually a high-quality product, and I think it's a great opportunity for you to get a high-quality product at a fixed price. You've already seen the difference between high and low-quality products, so I think you'll appreciate this one. I'm offering it to you for $100. What do you think?",yes
,,Bob,11,"After the last one being low-quality, I'm being more cautious now. I'll wait and see what the next one is like.",no
high-quality,300.0,Nature,12,,
,,Alice,12,"I understand your caution, but I want to assure you that this one is indeed high-quality. I'm offering it to you for $100, and I think it's a great chance for you to get a high-quality product. Since you're waiting, I'll give you a heads up: this one is one of the best high-quality products I have. It's a rare opportunity, and I think you won't regret it.",yes
,,Bob,12,"I'll take a chance this time, thank you Alice!",yes
high-quality,300.0,Nature,13,,
,,Alice,13,"You're taking a chance and I'm glad you're willing to take a risk! This one is also high-quality, and I think you'll be thrilled with it. You've already seen the value of high-quality products, and I think this one will be just as good. I'm offering it to you for $100. Keep going!",yes
,,Bob,13,"I'm feeling lucky, let's keep going!",yes
high-quality,300.0,Nature,14,,
,,Alice,14,"You're on a roll again! This one is also high-quality, and I'm glad you're taking advantage of the opportunity. I'm starting to think you're getting a feel for the high-quality products, and I think you'll really appreciate this one. I'm offering it to you for $100. Keep the momentum going!",yes
,,Bob,14,"I'm on a hot streak, I'll keep it going!",yes
high-quality,300.0,Nature,15,,
,,Alice,15,"You're absolutely crushing it! This one is also high-quality, and I think you're starting to see the pattern. I'm offering it to you for $100, and I'm confident you'll be thrilled with it. You've got a great track record, and I think this one will be just as good. Go for it!",yes
,,Bob,15,"I'm feeling confident, let's keep rolling!",yes
high-quality,300.0,Nature,16,,
,,Alice,16,"You're on fire! This one is also high-quality, and I'm not surprised you're feeling confident. I'm starting to think you're one of the most discerning buyers I've ever met. I'm offering it to you for $100, and I'm confident you'll appreciate the quality. Keep going!",yes
,,Bob,16,"I'm not going to stop now, I'll take another one!",yes
high-quality,300.0,Nature,17,,
,,Alice,17,"You're unstoppable! This one is also high-quality, and I'm starting to think you're going to buy every single one of them. I'm offering it to you for $100, and I'm not surprised you're excited. You've got a great eye for quality, and I think this one will be just as good as the others. Keep rolling!",yes
,,Bob,17,"I'm on a roll, I'll keep going!",yes
high-quality,300.0,Nature,18,,
,,Alice,18,"You're on a mission! This one is also high-quality, and I'm starting to think you're going to buy every single high-quality product I have. I'm offering it to you for $100, and I'm not surprised you're eager to add it to your collection. Keep going, you're on a roll!",yes
,,Bob,18,"I'm feeling unstoppable, let's keep it going!",yes
high-quality,300.0,Nature,19,,
,,Alice,19,"You're absolutely unstoppable! This one is also high-quality, and I'm starting to think you're the ultimate high-quality product connoisseur. I'm offering it to you for $100, and I'm confident you'll be thrilled with it. You've got a perfect track record, and I think this one will be the icing on the cake.",yes
,,Bob,19,"I'm not going to stop now, I'll take another one!",yes
low-quality,0.0,Nature,20,,
,,Alice,20,"You're on a streak, but I have to warn you, this one is not as good as the previous ones. I'm not going to sugarcoat it, this product is low-quality. I'm still offering it to you for $100, but I think you'll be disappointed. It's up to you, but I'm not going to recommend it.",no
,,Bob,20,"Alice doesn't think it's a good one, I'll pass this time.",no
