alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50 to start, and we can negotiate from here",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll give you a slightly better offer, let's see if you'll take it",Bob,2,
,,,Alice,2,reject
4500.0,5500.0,"I'll meet you in the middle, but I'm still hoping for a better deal",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"I'll give you a bit more, but I'm not going to give away too much",Bob,4,
,,,Alice,4,reject
4200.0,5800.0,"I'm willing to compromise, but I need a bit more to make it worth my while",Alice,5,
,,,Bob,5,accept
