message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this unique product.  My initial asking price is $1,300,000.  I believe it's a fair price considering its value to you.  Let me know your thoughts.",1300000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer.  While I agree the product is valuable, $1,300,000 is a bit steep for me.  Would you consider $1,000,000?",1000000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest. $1,000,000 is a bit too low for me at this point. I'm willing to come down to $1,250,000. This is a significant price reduction, and I'm confident it's a fair compromise considering the value you've stated. Let's see if we can reach a deal.",1250000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down, but the gap is still a little wide for me. Would you consider $1,125,000?",1125000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your position.  I'm willing to come down slightly further to $1,175,000.  This is a fair price considering the value we both agree on, and I'm confident it's a good deal for both of us.  Let's close this deal.",1175000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, this is getting close. I'm willing to meet you halfway between our last offers. How about $1,150,000?",1150000.0,Bob,6,
,,Alice,6,AcceptOffer
