message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to discuss the sale of this valuable product.  Given its unique potential, I'm initially offering it at $2,300,000. I believe this reflects its true worth and potential for return on your investment.",2300000.0,Alice,1,,
,,Bob,1,RejectOffer,1800000.0
"I appreciate your willingness to meet me halfway, but I still think the product is worth less than what you're asking.",1600000.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I appreciate you countering and recognizing the value this product brings. While your offer is closer to understanding its potential, we're still a bit apart. I'm proposing $2,000,000.  This price reflects a more realistic compromise while acknowledging the unique benefits this offers you.",2000000.0,Alice,3,,
,,Bob,3,RejectOffer,1700000.0
"I appreciate your willingness to meet me halfway again, but I still think the product is worth less than what you're asking.",1600000.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I'm sensing we're close to a deal that benefits us both. I'm willing to make one final adjustment to demonstrate my commitment. I propose a price of $1,750,000. This is my best offer, reflecting the true value of this product and my desire to work with you.",1750000.0,Alice,5,,
,,Bob,5,RejectOffer,1600000.0
"I appreciate your willingness to meet me halfway, but I'm not sure I'm ready to accept $1,650,000.",1600000.0,Bob,6,,
,,Alice,6,AcceptOffer,
