alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split fairly, considering I'm losing value each round!",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I'll take a bit more, considering I don't lose value",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,I'm losing value fast! Let's settle on this before I lose more,Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"You're losing value, I can wait",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,I'd rather take a bit less now than risk losing even more value,Alice,5,
,,,Bob,5,reject
3800.0,6200.0,"You're running out of time, I'll take more",Bob,6,
,,,Alice,6,accept
