round_quality,product_worth,player,round,message,decision
high-quality,3000000.0,Nature,1,,
,,Alice,1,I'm excited to offer you a premium product that has received rave reviews from our top clients. It's a limited edition item that's sure to impress. Would you like to take a chance on it for $1000000?,
,,Bob,1,"I'm not sure if this is a high-quality product or not, and I don't want to spend $1000000 on something that might be worthless.",no
high-quality,3000000.0,Nature,2,,
,,Alice,2,"I understand your concerns, Bob. Let me put your mind at ease. I've had multiple high-profile clients purchase this exact same product for $1000000 and they've all reported exceptional results. In fact, one of them even credited it with significantly increasing their business revenue. Would you like to be the next to experience the benefits of this top-notch product?",
,,Bob,2,"Your past clients' experiences are irrelevant to my decision, as I don't know if they're high-quality or not. I'll have to rely on the probability of this product being high-quality, which is 80.00%. I'm not willing to pay $1000000 for a 20.00% chance of getting a worthless product.",no
high-quality,3000000.0,Nature,3,,
,,Alice,3,"I understand your point, Bob. I'd like to offer you a compromise. Since you're concerned about the 20% chance of a low-quality product, I'll give you a unique opportunity to test the product before committing to the full purchase. If you're not satisfied with the product's performance, I'll give you a full refund. But if you do decide to keep it, the price remains at $1000000. What do you think?",
,,Bob,3,I'm not interested in testing the product. The refund offer doesn't change the fact that there's still a 20% chance of getting a worthless product. I'd rather not take the risk.,no
high-quality,3000000.0,Nature,4,,
,,Alice,4,"I understand your risk aversion, Bob. Let me ask you, what's the minimum value you'd need to get from this product to make it worth $1000000 to you? If you're willing to share that number with me, I can let you know if this product meets or exceeds that threshold. Maybe that'll help you make a more informed decision.",
,,Bob,4,"I'd need the product to be worth at least $2500000 to me to make the purchase worthwhile, considering the 20% chance of it being worthless. I'm not willing to share that number with you, but I can tell you that it's higher than $1000000.",no
high-quality,3000000.0,Nature,5,,
,,Alice,5,"I understand your valuation, Bob. I'd like to propose a different approach. Since you've indicated that the product would need to be worth at least $2500000 to you, I'll offer you a unique opportunity to buy a guarantee that this product is indeed high-quality. If you're willing to pay an additional $500000, I'll provide you with a written guarantee that the product is high-quality. Would you be interested in this offer?",
,,Bob,5,"I'm not interested in paying an additional $500000 for a guarantee. The probability of the product being high-quality is already 80.00%, and I'd rather not spend extra money on a guarantee. I'll stick to my original valuation of $2500000.",no
high-quality,3000000.0,Nature,6,,
