message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you a unique opportunity to purchase a valuable product. I think you'll really appreciate its features and benefits. I'm willing to sell it to you for $12,000.",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice. I'm interested in the product, but $12,000 is a bit high for my budget. Would you consider $10,500?",10500.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your counteroffer, Bob. I appreciate your interest in the product. However, I'm afraid I can't meet you at $10,500. I'm willing to compromise, but I need to make a profit. I can offer it to you for $13,000.",13000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your position, Alice. Let's meet halfway. How about $11,500?",11500.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your willingness to meet halfway, Bob. However, I was thinking more along the lines of $13,500. I'm willing to negotiate further, but I need to make sure I'm getting a fair price for the product.",13500.0,Alice,5,
,,Bob,5,BuyFromJhon
