message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product. I think you'll love it!",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer.  $120 is a bit more than I'm willing to spend right now.  Would you be willing to go down to $85?",85.0,Bob,2,,
,,Alice,2,RejectOffer,95.0
"I can see you're interested in the product, Bob! I'm willing to meet you halfway, but I need to make a profit. How about $92.50?",92.5,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, $92.50 is still a bit high for me. I'm happy to pay $88, which is a fair price for both of us. What do you think?",88.0,Bob,4,,
,,Alice,4,RejectOffer,90.0
"I'm starting to think we're getting close, Bob! I'm willing to meet you at $90, but I need to make sure I'm not leaving money on the table. How about we meet in the middle again?",90.0,Alice,5,,
,,Bob,5,BuyFromJhon,
