message,product_price,player,round,decision
"Hello Bob! I'm excited to discuss the sale of our premium product with you. I believe it's a game-changer, and I think you'll love it. As we're just starting the negotiation, I'm willing to make a competitive offer. I'm proposing a price of $900000 for the product. What do you think?",900000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. I appreciate the value you place on the product. I am interested in purchasing it, but I would like to propose a lower price of $850000. I hope this aligns better with my budget.",850000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your counteroffer, Bob. I understand that you're looking to stay within your budget. However, I'm still confident that the product's value is worth more than $850000. I'm willing to meet you halfway and propose a price of $875000. This is a fair compromise that I believe will benefit both of us.",875000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to negotiate, Alice. Considering your latest offer, I would like to propose a price of $860000. I believe this strikes a balance between the value of the product and my budget.",860000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your latest offer, Bob. I'm still not convinced that $860000 is a fair price for the product's value. I'm willing to make another concession and propose a price of $880000. This is the highest price I'm willing to consider, and I hope you'll find it acceptable.",880000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your efforts to reach an agreement, Alice. In light of your last offer, I would like to propose a price of $870000. I believe this offers a reasonable compromise between the product's value and my budget.",870000.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your latest offer, Bob. I'm still not convinced that $870000 is the best price for the product. I'm willing to make one more concession and propose a price of $890000. This is the final price I'm willing to consider, and I hope you'll find it acceptable.",890000.0,Alice,7,
,,Bob,7,RejectOffer
"I appreciate your continued willingness to negotiate, Alice. After considering your latest offer, I would like to propose a price of $880000. I believe this offers a reasonable compromise between the product's value and my budget.",880000.0,Bob,8,
,,Alice,8,RejectOffer
"I'm not willing to budge further on the price, Bob. I've already made significant concessions, and I believe the product's value is worth more than $880000. I'm willing to meet you at $900000, but no lower. This is my final offer.",900000.0,Alice,9,
,,Bob,9,BuyFromJhon
