message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this great product! It's a fantastic deal for you, and I think you'll really love it. I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I appreciate it. However, $120 is a bit steep for me. Would you consider a lower price?",60.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"I understand that $60 is a bit low for me, but I'm willing to meet you in the middle. How about $90?",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice.  How about we split the difference and settle at $75?",75.0,Bob,4,,
,,Alice,4,RejectOffer,
"I like the spirit of compromise, Bob! However, I was thinking more along the lines of $85. It's still a great deal for you, and I'm willing to meet you halfway from my previous offer.",85.0,Alice,5,,
,,Bob,5,BuyFromJhon,
