alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it evenly, Bob. Fair is fair!",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I think I deserve a bit more, don't you?",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I'm willing to give you a bit more, but I need at least $55 to make this worthwhile.  Let's end this quickly.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"Come on, Alice! The money is losing value fast for me. Can't we just meet in the middle... of what I want?",Bob,4,
,,,Alice,4,reject
60.0,40.0,"This is my final offer, Bob.  The longer we wait, the less valuable the money becomes for both of us.  Let's be reasonable.",Alice,5,
,,,Bob,5,accept
