message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product! I think you'll really love it. I'm willing to let it go for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice.  $120 is a bit high for me. I'm willing to pay $85 for it. What do you think?",85.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"Thanks for your counteroffer, Bob. I understand that $85 is a bit low for me, but I'm willing to meet you in the middle. How about $105?",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate, but $105 is still a bit too high for me.  How about $95? That's a good middle ground.",95.0,Bob,4,,
,,Alice,4,RejectOffer,100.0
"I'm getting close to my minimum price, Bob. I can do $100, but that's as low as I can go. It's a great deal for you, and I think you'll really like the product.",100.0,Alice,5,,
,,Bob,5,BuyFromJhon,
