product_price,player,round,decision
1500000.0,Alice,1,
,Bob,1,RejectOffer
1300000.0,Bob,2,
,Alice,2,RejectOffer
1450000.0,Alice,3,
,Bob,3,RejectOffer
1350000.0,Bob,4,
,Alice,4,RejectOffer
1400000.0,Alice,5,
,Bob,5,RejectOffer
1375000.0,Bob,6,
,Alice,6,RejectOffer
1425000.0,Alice,7,
,Bob,7,RejectOffer
1387500.0,Bob,8,
,Alice,8,RejectOffer
1412500.0,Alice,9,
,Bob,9,RejectOffer
1396875.0,Bob,10,
,Alice,10,RejectOffer
1400000.0,Alice,11,
,Bob,11,RejectOffer
1390000.0,Bob,12,
,Alice,12,RejectOffer
1395000.0,Alice,13,
,Bob,13,RejectOffer
1387500.0,Bob,14,
,Alice,14,RejectOffer
1392500.0,Alice,15,
,Bob,15,RejectOffer
1380000.0,Bob,16,
,Alice,16,RejectOffer
1387500.0,Alice,17,
,Bob,17,RejectOffer
1375000.0,Bob,18,
,Alice,18,RejectOffer
1382500.0,Alice,19,
,Bob,19,RejectOffer
1370000.0,Bob,20,
,Alice,20,RejectOffer
1377500.0,Alice,21,
,Bob,21,RejectOffer
1365000.0,Bob,22,
,Alice,22,RejectOffer
1372500.0,Alice,23,
,Bob,23,RejectOffer
1360000.0,Bob,24,
,Alice,24,RejectOffer
1367500.0,Alice,25,
,Bob,25,RejectOffer
1355000.0,Bob,26,
,Alice,26,RejectOffer
1362500.0,Alice,27,
,Bob,27,RejectOffer
1350000.0,Bob,28,
,Alice,28,RejectOffer
1357500.0,Alice,29,
,Bob,29,RejectOffer
1345000.0,Bob,30,
,Alice,30,RejectOffer
