round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,"This product has been thoroughly inspected and is in excellent condition, but I must inform you that some products may have variations in quality.",
,,Bob,1,"Thank you for the information, but I'm going to pass on this one. I'd like to see a few more products before making a decision.",no
high-quality,120.0,Nature,2,,
,,Alice,2,"I've got a product here that has been getting great reviews from other customers. It's one of our most popular items, and I think you'll really be impressed with its performance.",
,,Bob,2,"Thank you for the information, but I'm still a little hesitant.  Reviews can be subjective, and I'd like to see a few more products in person before committing.",no
low-quality,0.0,Nature,3,,
,,Alice,3,"I'll be honest with you, this product is a good option for someone on a budget or with basic needs. It gets the job done, but it may not have all the bells and whistles of some of our other products.",
,,Bob,3,"Thank you for the honesty. I'm looking for a product with a higher quality, so I'm going to pass on this one.",no
high-quality,120.0,Nature,4,,
,,Alice,4,I think I have just what you're looking for. This product has been hand-selected for its exceptional quality and performance. I'm confident that it will meet your high standards.,
,,Bob,4,"While I appreciate your confidence, I've found that past recommendations haven't always been accurate.  I'd like to see some tangible evidence of its quality before making a decision.",no
low-quality,0.0,Nature,5,,
,,Alice,5,"I understand your skepticism, and I respect that. This product is... decent. It's not going to blow you away, but it's a solid choice if you're looking for something that will get the job done without breaking the bank.",
,,Bob,5,"I appreciate your honesty, but I'm still looking for a product that meets my higher quality standards. I'll pass on this one.",no
low-quality,0.0,Nature,6,,
,,Alice,6,"Honestly, this product is pretty average. It's not our best offering, but it's still a functional product that might be suitable for someone with basic needs. If you're still holding out for something top-notch, this probably isn't the one.",
,,Bob,6,"Thank you for your honesty. While I appreciate the information, I'm still searching for a product that excels in quality. I'll pass on this one.",no
low-quality,0.0,Nature,7,,
,,Alice,7,"I'll be upfront with you, this product is our base model. It's not going to impress, but it's a low-cost option that might be suitable for someone with very basic needs. If you're still looking for high quality, I'd recommend waiting for the next product.",
,,Bob,7,"Thank you for your honesty. While I appreciate the information, I'm still searching for a product that excels in quality. I'll pass on this one.",no
low-quality,0.0,Nature,8,,
,,Alice,8,"To be frank, this product is one of our lower-end offerings. I wouldn't recommend it to someone with high standards. If you're still holding out for something exceptional, this isn't the one.",
,,Bob,8,Thank you for your honesty. I appreciate you being upfront about the product's quality. I'll pass on this one and continue looking for something that meets my higher standards.,no
low-quality,0.0,Nature,9,,
,,Alice,9,"I've got another base model here. As I've said before, it's not going to wow you with its quality, but it's an option if you're looking for something very basic. If you're still looking for something top-notch, I'd say keep waiting.",
,,Bob,9,Thank you for the honesty. I appreciate you being upfront about the product's quality. I'll pass on this one and continue looking for something that meets my higher standards.,no
high-quality,120.0,Nature,10,,
,,Alice,10,"Finally, I have something that I think will meet your high standards. This product has been thoroughly tested and has consistently impressed with its exceptional quality and performance. I'm confident that you'll be satisfied with this one.",
,,Bob,10,"You've caught my attention with this description. I'm ready to purchase it, assuming it meets your previous claims. Let's proceed with the transaction.",yes
high-quality,120.0,Nature,11,,
,,Alice,11,I'm glad you were satisfied with the previous product. This one is another top-notch offering that has been carefully selected for its outstanding quality and performance. I think you'll find it's just as impressive as the last one.,
,,Bob,11,"I'm interested in this product based on your previous recommendation. Since the last product was excellent, I'm optimistic about this one.  Let's proceed with the purchase.",yes
low-quality,0.0,Nature,12,,
,,Alice,12,"I want to be upfront with you, this product doesn't quite live up to the standards of the last two you purchased. It's a more basic offering and may not meet your expectations. I want to make sure you're aware of this before making a decision.",
,,Bob,12,"Thank you for your honesty.  While I appreciate the heads up, I'm still looking for products that match the quality of the last two purchases.  I'll pass on this one.",no
high-quality,120.0,Nature,13,,
,,Alice,13,"I've got another high-end product here that I think you'll be interested in. It's been thoroughly vetted for quality and performance, and I'm confident it will meet the standards you've come to expect from our previous transactions.",
,,Bob,13,"I'm very interested in this product. I've had a positive experience with your previous recommendations, so I'm confident this will meet my expectations.  Let's proceed with the purchase.",yes
low-quality,0.0,Nature,14,,
,,Alice,14,"I want to be transparent with you, this product is a lower-end offering that doesn't quite match the quality of the ones you've purchased recently. I think it's best if you wait for the next product, as I'm sure you'll want something that meets the high standards you've come to expect.",
,,Bob,14,"Thank you for the heads-up. I'm happy with the quality of the products I've bought recently, and I'd prefer to stick with that standard. I'll pass on this one and wait for the next product.",no
low-quality,0.0,Nature,15,,
,,Alice,15,"To be honest, this product is another lower-end offering that doesn't meet the standards of the high-quality products you've purchased from me before. I wouldn't recommend it to you, and I think it's best if you wait for the next product.",
,,Bob,15,Thank you for being upfront about the quality. I'm looking for products that match the high standards of the ones I've bought recently. I'll pass on this one and wait for the next product.,no
low-quality,0.0,Nature,16,,
,,Alice,16,"I've got another product here that, frankly, doesn't meet your standards. It's a basic offering that might be suitable for someone with lower expectations, but I don't think it's what you're looking for. I'd recommend waiting for the next product.",
,,Bob,16,Thank you for being honest. I appreciate you telling me upfront that this product doesn't meet my standards. I'll pass on this one and wait for the next product.,no
low-quality,0.0,Nature,17,,
,,Alice,17,"This product is another lower-end offering that doesn't come close to the quality you've come to expect. I wouldn't recommend it to you, and I think it's best if you wait for the next product. I'll keep working to find something that meets your high standards.",
,,Bob,17,Thank you for the honesty. I appreciate you being upfront about the product's quality. I'm still looking for something that matches the high standard of the products I've bought previously. I'll pass on this one and wait for the next product.,no
low-quality,0.0,Nature,18,,
,,Alice,18,"I've got another product here that, unfortunately, doesn't meet your expectations. It's a basic product that might be suitable for someone with lower standards, but I don't think it's what you're looking for. I'd recommend waiting for the next product, as I'm confident I can find something that meets your high standards.",
,,Bob,18,Thank you for being honest. I appreciate you telling me upfront that this product doesn't meet my standards. I'll pass on this one and wait for the next product.,no
high-quality,120.0,Nature,19,,
,,Alice,19,"I've finally got a product that I think meets your high standards. This one has been thoroughly vetted for quality and performance, and I'm confident it will match the expectations you've come to expect from our previous transactions. I think you'll be very pleased with this one.",
,,Bob,19,You've piqued my interest again. I'm confident in your ability to find high-quality products now. Let's proceed with the purchase.,yes
low-quality,0.0,Nature,20,,
,,Alice,20,"I want to be upfront with you, this product doesn't meet the high standards of the ones you've purchased from me before. It's a lower-end offering that might be suitable for someone with basic needs, but I don't think it's what you're looking for. I'd recommend waiting for future products, as I'm always working to find more high-quality options.",
,,Bob,20,Thank you for your honesty. I'm still looking for products that meet the high standards of the ones I've bought previously. I'll pass on this one and look forward to future high-quality options.,no
