alice_gain,bob_gain,message,player,round,decision
650000.0,350000.0,"Let's split the money in a 65:35 ratio. This way, we both get a fair share while being mindful of the decreasing value of money in subsequent rounds.",Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"I'm willing to give you a smaller share now, but I think I deserve more considering the decreasing value of money. Let's see if you accept this offer.",Bob,2,
,,,Alice,2,reject
525000.0,475000.0,"Considering the inflation, let's aim for a 52.5:47.5 ratio. This maintains a reasonable balance between our shares while accounting for the diminishing value of money.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I'm willing to give you a slightly better share now, but I think I deserve more considering the decreasing value of money. I'm trying to find a balance between fairness and my own gain. Let's see if you accept this offer.",Bob,4,
,,,Alice,4,reject
495000.0,505000.0,"I propose a 49.5:50.5 ratio. This aims for a nearly equal split, acknowledging the inflationary impact on the value of money. I hope this proposal is acceptable.",Alice,5,
,,,Bob,5,accept
