message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this amazing product! I think it's worth a lot to you, and I'm willing to start with a price of $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice, but that price is a bit high for me. I'm interested, but could we work something closer to $60?",60.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"I understand you're looking for a better price, Bob. I'm willing to meet you halfway, but I need to make a profit. I'm offering the product to you for $90.",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice. How about we settle at $70? That feels like a fair compromise to me.",70.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I appreciate your willingness to compromise, Bob, but I'm still not quite there. I'm willing to meet you at $85, which is closer to my minimum price. Let's see if we can make a deal.",85.0,Alice,5,,
,,Bob,5,BuyFromJhon,
