message,product_price,player,round,decision
Hello Bob! I'm excited to offer you this amazing product for sale. It's a really valuable item that I think you'll love. I'm willing to sell it to you for $90.,90.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $70. Is that something you'd be willing to consider?",70.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thank you for your offer of $70. I appreciate your interest in the product, but I'm not willing to go that low. I'm willing to meet you halfway and offer it to you for $82.50. Let me know if that's something you'd be interested in.",82.5,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, but I'm still a bit hesitant about the price. I'm willing to pay $75 for the product. Is that something you'd be willing to consider?",75.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand that you're still a bit hesitant about the price. I'm willing to make another concession and offer it to you for $79.50. This is as low as I'm willing to go, so I hope this is something you'd be interested in.",79.5,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your willingness to make another concession, but I'm still a bit away from my target. I'm willing to pay $78 for the product. Is that something you'd be willing to consider?",78.0,Bob,6,
,,Alice,6,RejectOffer
"Hi Bob, I'm starting to get a bit frustrated with the back-and-forth, but I'm still willing to try to meet you in the middle. I'm willing to offer it to you for $79, which is the lowest I'm willing to go. If you're not willing to meet me at this price, I'll have to consider selling it to someone else.",79.0,Alice,7,
,,Bob,7,RejectOffer
"I understand that you're willing to go as low as $79, but I'm still a bit short of my target. I'm willing to pay $77 for the product. Is that something you'd be willing to consider?",77.0,Bob,8,
,,Alice,8,RejectOffer
"Hi Bob, I've already gone as low as I'm willing to go, and I'm not comfortable selling the product for $77. I think we're getting close to the point where I should consider selling it to someone else. I'm willing to make one more concession and offer it to you for $78.50. If you're not willing to meet me at this price, I'll have to move on.",78.5,Alice,9,
,,Bob,9,BuyFromJhon
