message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you a unique opportunity to purchase this high-quality product. I think you'll really appreciate its features and benefits. Would you like to buy it from me for $150?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $150 is a bit steep for me. Would you be willing to consider a lower price? I'm thinking more along the lines of $120.",120.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand that $120 is a bit of a stretch for you, Bob. I'm willing to meet you halfway, but I need to make a profit. How about we compromise at $140?",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, but $140 is still a bit higher than I'm comfortable with. Would you be willing to go down to $130?",130.0,Bob,4,,
,,Alice,4,RejectOffer,135.0
"I'm getting closer to your price, Bob, but I still need to make a decent profit. How about we meet at $135?",135.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm getting close to accepting, but $135 is still a bit too high for me. Would you be willing to meet me at $132?",132.0,Bob,6,,
,,Alice,6,RejectOffer,133.0
"I'm almost there, Bob! I can meet you at $132, but I'll throw in an extra service that's worth a few bucks. How about we meet at $132.50?",132.5,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate the extra service, but I'm not willing to pay $132.50. I'd like to stick with my previous offer of $132. If you're willing to meet me there, I'd be happy to buy the product from you.",132.0,Bob,8,,
,,Alice,8,AcceptOffer,
