message,product_price,player,round,decision
Hello Bob! I'm excited to discuss the product with you. I think it's a great opportunity for you to acquire a valuable asset. I'm willing to sell it to you for $18000. What do you think?,18000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, I appreciate your offer, but I believe we can find a price that suits both of us. I am willing to pay $14000 for the product.",14000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your willingness to negotiate. However, I'm still not comfortable with the price. I'm willing to meet you halfway and sell the product to you for $16500. What do you think?",16500.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, thank you for adjusting your offer. I'm glad we're making progress. I would like to propose a price of $15000 for the product.",15000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your latest offer, Bob. I'm still not willing to go that low. I'm willing to compromise again and sell the product to you for $16000. This is my final offer. What do you think?",16000.0,Alice,5,
,,Bob,5,RejectOffer
"Hello Alice, I understand your position and respect your final offer. However, I am unable to agree to $16000. I would like to propose a price of $15500 for the product.",15500.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I'm getting close to accepting your offer, but I still need to make a bit more profit. I'm willing to meet you halfway between $16000 and $15500. I'll sell the product to you for $15750. This is my last counteroffer. What do you think?",15750.0,Alice,7,
,,Bob,7,RejectOffer
"Hello Alice, I appreciate your effort to reach an agreement. I would like to counter with a price of $15250 for the product.",15250.0,Bob,8,
,,Alice,8,RejectOffer
"Bob, I'm not willing to go any lower than $16000. I'm willing to make one more compromise. I'll sell the product to you for $15900. This is my final offer. What do you think?",15900.0,Alice,9,
,,Bob,9,RejectOffer
"Hello Alice, I'm sorry to hear that you're not willing to go lower than $15900. I've reached my maximum budget for this purchase, which is $12000. I hope you understand my position and consider selling the product to me at that price.",12000.0,Bob,10,
,,Alice,10,SellToJhon
