alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's be reasonable, Bob. This offer still leaves you with a good chunk.",Alice,1,
,,,Bob,1,reject
350000.0,650000.0,"I'm feeling generous, Alice. Take it or leave it.",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"Okay, Bob, let's try this again. A more even split this time.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Time is running out Alice, this is my final offer.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Bob, we're getting close to the deadline. I need you to be realistic here. This is a compromise.",Alice,5,
,,,Bob,5,reject
450000.0,550000.0,"Alice, let's stop wasting time. This is a fair deal.",Bob,6,
,,,Alice,6,reject
500000.0,500000.0,"Bob, it's getting ridiculous. This is a 50/50 split. Take it before we both get nothing!",Alice,7,
,,,Bob,7,accept
