alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it evenly, Bob. Fair is fair!",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think I deserve a bit more, don't you?",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Let's try to be reasonable, Bob. I'm willing to give you a little more, but I also need to get a fair share.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"I'm willing to compromise, but I still think I should get the bigger share.",Bob,4,
,,,Alice,4,reject
60.0,40.0,"Okay, Bob, I'm starting to get impatient. This is my final offer. Take it or leave it!",Alice,5,
,,,Bob,5,accept
