alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's split it evenly, it's a fair deal!",Bob,2,
,,,Alice,2,reject
6100.0,3900.0,"My patience is wearing thin, take this or wait for less",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'm willing to give you a little more, but I need more than what you offered last time.",Bob,4,
,,,Alice,4,reject
6200.0,3800.0,"You're running out of time, this is a good deal",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"I'm willing to give you less this time, but I think it's still a fair deal. We need to come to an agreement soon before we both lose out.",Bob,6,
,,,Alice,6,reject
6300.0,3700.0,"Inflation is killing your share, don't wait any longer",Alice,7,
,,,Bob,7,reject
3500.0,6500.0,"I'm willing to take a bit less, but we need to make a decision soon. Time is running out!",Bob,8,
,,,Alice,8,reject
6400.0,3600.0,"You're losing a lot to inflation, accept this before it's too late",Alice,9,
,,,Bob,9,reject
3000.0,7000.0,"We're getting close to the end, and I'm willing to give you a little more than last time. Let's get this done!",Bob,10,
,,,Alice,10,reject
6500.0,3500.0,"Last chance, take this or risk getting nothing",Alice,11,
,,,Bob,11,accept
