alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair and split it 60-40!,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think a 60-40 split is fairer, with me getting the larger share since I'm the one proposing this time.  Let's see if you agree!",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I'm willing to compromise, let's meet in the middle!",Alice,3,
,,,Bob,3,reject
45.0,55.0,Let's keep moving towards a compromise. I'll take 55 and leave 45 for you.  Let's find a solution that works for both of us!,Bob,4,
,,,Alice,4,reject
52.0,48.0,Getting closer! I'll take 52 and you get 48. Let's make a deal!,Alice,5,
,,,Bob,5,accept
