alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, 60-40 is a good deal for both of us.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Let's try 55-45, it's a better deal for both of us.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"My offer is still generous considering the inflation, 58-42 is the best I can do.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Considering the inflation, I think 58-42 in my favor is a fair deal now.",Bob,4,
,,,Alice,4,reject
6200.0,3800.0,"Inflation is hitting you hard, my offer is getting less generous, think carefully before rejecting.",Alice,5,
,,,Bob,5,accept
