message,product_price,player,round,decision
"Bob, I'm pleased to offer you the exclusive opportunity to acquire this unique product.  Given its immense value, I'm confident it will exceed your expectations. I'm asking for $1,800,000. What are your thoughts?",1800000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, your product sounds interesting, but $1,800,000 is significantly above my budget.  I'm willing to pay $1,200,000 for it.  Let's see if we can find common ground.",1200000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your willingness to negotiate.  While I'm aiming for a higher price, I'm open to finding a mutually beneficial agreement. I'm proposing $1,600,000.  This reflects the true value of the product. What do you say?",1600000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand you're looking for a fair price, and I'm willing to meet you halfway. I'll offer $1,400,000.  This is a solid price that reflects the product's value and my budget. Let's see if we can close the deal.",1400000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, you clearly recognize the value in this product. Let's find a compromise. I'm willing to come down to $1,500,000. This is my final offer, as I believe it accurately reflects the worth of what you're getting.",1500000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your flexibility.  While I'm ready to finalize this deal, $1,500,000 is still a bit too high.  I'll offer $1,450,000. This is a strong price that reflects the product's value and my budget, and I believe it's a good compromise. Let's close this deal.",1450000.0,Bob,6,
,,Alice,6,AcceptOffer
