alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's start with a fair split, and we can reassess as we go along.",Alice,1,
,,,Bob,1,reject
50.0,50.0,I'll start with a 50/50 split. Let's see if we can find a better deal later.,Bob,2,
,,,Alice,2,reject
70.0,30.0,"I'll take a slightly more aggressive approach this time, hoping to get a better deal. Your turn to respond!",Alice,3,
,,,Bob,3,reject
55.0,45.0,"I'll try to find a middle ground. This offer is a bit more generous than the last one, but I'm still hoping to get a better deal.",Bob,4,
,,,Alice,4,reject
80.0,20.0,"I'm getting closer to my target, but I'm still willing to negotiate. Let's see if we can find a sweet spot!",Alice,5,
,,,Bob,5,reject
65.0,35.0,I'm getting a bit concerned about the value of the money decreasing. I'll try to find a compromise that works for both of us.,Bob,6,
,,,Alice,6,reject
90.0,10.0,"I'm getting close to my target, but I'm still willing to compromise. Let's see if we can find a deal that works for both of us.",Alice,7,
,,,Bob,7,reject
60.0,40.0,I'm getting worried about the value of the money decreasing rapidly. I'll try to find a compromise that gives us both a decent share.,Bob,8,
,,,Alice,8,accept
