alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,Let's start with a generous offer. Accept and we can finish the game early!,Alice,1,
,,,Bob,1,reject
500000.0,500000.0,"Let's split it down the middle, a fair and simple approach",Bob,2,
,,That's a bit too even for me. I'd like to propose a slightly more skewed deal in my favor.,Alice,2,reject
700000.0,300000.0,"I'm willing to compromise, but I think I deserve a slightly larger share. This is a fair offer.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I'm willing to give you a smaller share, but I think this is a reasonable compromise",Bob,4,
,,That's still too generous to Bob. I think I can do better than that.,Alice,4,reject
550000.0,450000.0,"I'm willing to meet you halfway, but I think I deserve a slightly larger share. This is my best offer so far.",Alice,5,
,,,Bob,5,reject
300000.0,700000.0,"I'm willing to give you a smaller share, but I think this is the best I can do",Bob,6,
,,That's too extreme. I'm not willing to accept a 70/30 split in Bob's favor.,Alice,6,reject
600000.0,400000.0,"I'm willing to compromise again, but I think this is a fairer share for both of us.",Alice,7,
,,,Bob,7,reject
200000.0,800000.0,"I'm willing to give you a small share, but I think this is the best I can do at this point",Bob,8,
,,That's outrageous! I'm not willing to accept a 80/20 split in Bob's favor.,Alice,8,reject
650000.0,350000.0,I'm making a final offer. This is the best I can do. Take it or leave it.,Alice,9,
,,,Bob,9,reject
100000.0,900000.0,"I'm making a final offer. I think this is the best I can do, and I'm willing to take the risk of getting nothing if you don't accept",Bob,10,
,,You've got to be kidding me! I'm not going to accept a 90/10 split in your favor. That's highway robbery!,Alice,10,reject
500000.0,500000.0,"I'm willing to accept a 50/50 split, but only if you accept it now. If not, we'll both get nothing.",Alice,11,
,,,Bob,11,accept
