alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll give you a slightly smaller share, but it's still a good deal!",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"I'll give you a slightly larger share, but I'm not going to give it all away!",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'll give you a slightly bigger share, but I'm not going to give up too much!",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"I'll give you a smaller share, but I'm not going to give up too much more!",Alice,5,
,,,Bob,5,reject
5800.0,4200.0,"I'll give you a slightly bigger share, but I'm not going to give up too much more!",Bob,6,
,,,Alice,6,accept
