message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product for sale. I think you'll really love it!",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer.  $150 is a bit more than I'm willing to pay right now.  How about $110? ",110.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"I appreciate your interest in the product, Bob. I can see you're willing to pay $110, but I was thinking more along the lines of $130. Would you be willing to meet me in the middle at $125?",125.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice,  $125 is still a bit high for me.  I'm willing to go up to $115.  Let's see if we can find a middle ground.",115.0,Bob,4,,
,,Alice,4,RejectOffer,120.0
"I think we're getting close, Bob! I'm willing to meet you at $120, which is the minimum I'm willing to sell for. Is that a deal?",120.0,Alice,5,,
,,Bob,5,BuyFromJhon,
