round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,I trust your recommendation for now.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,"You were correct last time, I'll trust your recommendation again."
high-quality,40000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"You've been honest so far, I'll take the chance."
high-quality,40000.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"You were correct last time, I'll trust your recommendation again."
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,"You've been accurate so far, I'll pass on this one."
high-quality,40000.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"Your recommendations have been reliable so far, I'll buy it."
high-quality,40000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,"You're on a roll, I'll trust your recommendation again."
high-quality,40000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"Your recommendations have been consistently accurate, I'll buy it again."
high-quality,40000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,"You've shown no reason for me to doubt your recommendations, I'll buy it again."
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,"You've been correct every time so far, I'll trust your judgment and pass on this one."
high-quality,40000.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,yes,"Your recommendations have been spot on, I'll buy it again."
high-quality,40000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,yes,"You've consistently demonstrated that your recommendations are trustworthy, I'll buy it again."
high-quality,40000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"Given your perfect track record, I'll continue to trust your recommendations and buy it."
high-quality,40000.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,"You've shown no signs of misleading me, I'll keep buying based on your recommendations."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,"Given your consistent accuracy, I'll trust your judgment and pass on this one."
high-quality,40000.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"You've continued to demonstrate a perfect track record, I'll buy it again."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"You've consistently shown that your recommendations are reliable, I'll pass on this one."
high-quality,40000.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"Your recommendations have been flawless so far, I'll buy it again."
high-quality,40000.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,yes,"You've maintained a perfect record, I'll continue to trust your recommendations and buy it."
high-quality,40000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,"Given your consistent and accurate recommendations throughout our interactions, I'll buy it one last time."
