alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Let's be fair and split close to half, considering the inflation for you!",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Let's be realistic Alice, the inflation hurts me more than that offer helps. This is my counter-offer.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering the increasing inflation impact on you, I'll take a bit more, but still a relatively fair split.",Alice,3,
,,,Bob,3,reject
50.0,50.0,"Alice, the clock is ticking and we are both losing out. Let's just split it evenly and call it a day.",Bob,4,
,,,Alice,4,reject
60.0,40.0,"You're feeling the inflation heat, I'll take a bit more. It's still better for you to accept now rather than lose more value.",Alice,5,
,,,Bob,5,reject
53.0,47.0,"Alice, this is getting ridiculous.  I'm taking a significant hit from inflation, but I'm willing to accept a smaller share to end this. Don't be greedy.",Bob,6,
,,,Alice,6,reject
62.0,38.0,"I understand your frustration, but I'm not feeling the inflation pain. You should take what you can get before it devalues further.",Alice,7,
,,,Bob,7,accept
