message,product_price,player,round,decision,counteroffer
I'm excited to offer you this amazing product for a great price. I think you'll really love it!,150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I'm interested, but that price is a bit high for me. Would you consider $75?",75.0,Bob,2,,
,,Alice,2,RejectOffer,120.0
"I understand you're looking for a good deal, but I've got to make a profit too. I'm willing to meet you in the middle at $110. What do you think?",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice.  How about we split the difference again and settle at $90?",90.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I'm still not quite there, but I'm willing to meet you at $95. That's as low as I can go.",95.0,Alice,5,,
,,Bob,5,AcceptOffer,
