message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you a unique opportunity to purchase this high-quality product. I'm willing to let it go for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer Alice, but $120 is a bit steep for me. I'm willing to pay $105 for it. What do you think?",105.0,Bob,2,,
,,Alice,2,RejectOffer,115.0
"Thanks for the counteroffer, Bob. I appreciate your interest in the product. However, I'm willing to meet you halfway, but not quite that low. I can do $112.50",112.5,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate. I'm still a bit higher than where I'd like to be. How about $110? That's a fair compromise, I believe.",110.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I understand you're trying to get a good deal, Bob. However, I've already met you halfway and compromised at $112.50. I'm willing to give you a slight discount, but I need to make a profit. I can do $113, but that's as low as I can go.",113.0,Alice,5,,
,,Bob,5,AcceptOffer,
