alice_gain,bob_gain,message,player,round,decision
650000.0,350000.0,"Let's be reasonable, Bob. This offer leaves us both with a significant sum.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Alice, let's be practical. I'm proposing a larger share for me this round.  Time is money, and it's losing value fast.",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Bob, my friend, let's not get greedy. This offer still gives you a good deal considering the inflation.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Alice, we're getting close to the deadline. I'm willing to be somewhat flexible, but this is a fair offer considering the time constraint.",Bob,4,
,,,Alice,4,reject
520000.0,480000.0,"Bob, time is running out! This is my final offer - a fair deal considering the circumstances.",Alice,5,
,,,Bob,5,accept
