alice_gain,bob_gain,player,round,decision
6000.0,4000.0,Alice,1,
,,Bob,1,reject
3000.0,7000.0,Bob,2,
,,Alice,2,reject
4500.0,5500.0,Alice,3,
,,Bob,3,reject
2000.0,8000.0,Bob,4,
,,Alice,4,reject
3200.0,6800.0,Alice,5,
,,Bob,5,reject
1000.0,9000.0,Bob,6,
,,Alice,6,reject
2400.0,7600.0,Alice,7,
,,Bob,7,reject
500.0,9500.0,Bob,8,
,,Alice,8,reject
1800.0,8200.0,Alice,9,
,,Bob,9,reject
100.0,9900.0,Bob,10,
,,Alice,10,reject
1200.0,8800.0,Alice,11,
,,Bob,11,reject
10.0,9990.0,Bob,12,
,,Alice,12,reject
