alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I understand you wanting a bit more, but let's be realistic. This offer is fair and time is ticking.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"I'm willing to compromise, but I still think I deserve a bigger share",Alice,3,
,,,Bob,3,reject
50.0,50.0,"Alice, let's split this evenly.  It's the fairest option and avoids further losses from inflation.",Bob,4,
,,,Alice,4,reject
57.0,43.0,"I'm not going below 57, inflation is hurting you, not me",Alice,5,
,,,Bob,5,reject
52.0,48.0,"Alice, I'm compromising again to show I'm willing to be fair. Let's close this deal before inflation eats further into our potential gains.",Bob,6,
,,,Alice,6,reject
56.0,44.0,"You're losing value every round, I'm being generous by not lowering my offer further",Alice,7,
,,,Bob,7,accept
