message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for $9,500. It's a unique opportunity to get a high-quality item at a competitive price. I'm looking forward to hearing back from you.",9500.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for the offer.  While I agree this product is fantastic, $9,500 is a bit above my budget.  Would you consider $7,000?",7000.0,Bob,2,,
,,Alice,2,RejectOffer,8500.0
"Hi Bob, thanks for your offer. I understand that $9,500 is a bit steep, but I'm not willing to go as low as $7,000. I'm willing to meet you halfway, though. How about we discuss $8,500?",8500.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, I appreciate you working with me. $8,500 is closer, but still a bit high for me. Could we agree on $7,750?",7750.0,Bob,4,,
,,Alice,4,RejectOffer,8200.0
"Hi Bob, I understand you're trying to get the best deal, but I've already compromised on the price. I'm willing to go a bit lower, but I need to make a profit. How about we meet at $8,200?",8200.0,Alice,5,,
,,Bob,5,BuyFromJhon,
