alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's start with a fair split, Bob!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,You can do better than that!,Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Meet me in the middle, Bob!",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"You're getting closer, but I'm not giving up yet!",Bob,4,
,,,Alice,4,reject
6000.0,4000.0,"Getting closer to a deal, Bob!",Alice,5,
,,,Bob,5,reject
2000.0,8000.0,"You're getting desperate, are you?",Bob,6,
,,,Alice,6,reject
7000.0,3000.0,"Time to take control of the negotiations, Bob!",Alice,7,
,,,Bob,7,reject
1000.0,9000.0,You're getting close to being left with nothing!,Bob,8,
,,,Alice,8,reject
6500.0,3500.0,"Let's split it down the middle, Bob!",Alice,9,
,,,Bob,9,reject
500.0,9500.0,You're not even close to a fair split!,Bob,10,
,,,Alice,10,reject
4999.0,5001.0,"Last chance, Bob! Meet me at 50/50!",Alice,11,
,,,Bob,11,accept
