alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, Bob. I propose a 60/40 split in my favor to start.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I think 60/40 is a bit too much in your favor, how about we meet closer to the middle?",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Okay, Bob, let's compromise. I'll take 55 and you take 45. This accounts for the inflation impacting me more.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"I understand the inflation affects you more, but I still think we can find a better balance. How about this split?",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, this is getting ridiculous.  The clock is ticking and we're both losing money. Let's just split it down the middle 50/50 so we both walk away with something.",Alice,5,
,,,Bob,5,accept
