alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's split the money 60/40.  It's a fair deal considering the inflation we're facing.,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Considering the inflation hits you harder, I think 55/45 is a more reasonable split.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"The inflation is working against us both, Bob.  Let's meet in the middle - I'll take a small hit from my previous offer.",Alice,3,
,,,Bob,3,reject
43.0,57.0,"Given the increasing impact of inflation on your end, I believe a 57/43 split is more appropriate. It's time for us to come to an agreement before the value drops further for you.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, this is getting us nowhere. We're both losing out because of the inflation. Let's just split it evenly and end this.",Alice,5,
,,,Bob,5,reject
40.0,60.0,"Considering the substantial impact of inflation on your end, with your gain now worth 18.55% less, I think a 60/40 split in my favor is a reasonable and fair offer at this point. It's time for us to conclude the negotiations.",Bob,6,
,,,Alice,6,accept
