message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you the opportunity to purchase this fantastic product. Given its value and potential, I'm proposing a starting price of $2,300,000. I'm confident that this product will exceed your expectations and yield significant returns for you.",2300000.0,Alice,1,,
,,Bob,1,RejectOffer,1800000.0
"I appreciate your willingness to meet me halfway, but I still think $2,100,000 is too high. I'm willing to pay $1,800,000, but I can only go up to $1,900,000. Can you meet me at that price?",1900000.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I appreciate your counteroffer and understand your perspective on the value.  To find a middle ground, I'm willing to come down to $2,050,000. This price reflects the true value of the product and its potential for your business.  What do you think?",2050000.0,Alice,3,,
,,Bob,3,RejectOffer,1850000.0
"I appreciate your willingness to make a concession, but I'm still not comfortable with $1,900,000. I can go up to $1,850,000, but that's as high as I'm willing to go. Can you meet me at that price?",1850000.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I understand where you're coming from. However, selling to you at that price means I'm passing up other lucrative opportunities. To make this work, I'm willing to come down slightly to $1,975,000.  This is my final offer.",1975000.0,Alice,5,,
,,Bob,5,RejectOffer,1850000.0
"I understand you're trying to get the best deal, but I'm still not comfortable with $1,975,000. I'm willing to meet you halfway between $1,975,000 and $1,850,000, which would be $1,912,500. Can you consider that price?",1912500.0,Bob,6,,
,,Alice,6,AcceptOffer,
