alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I think a 60/40 split is fair, considering the inflation difference.",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Considering the inflation, this is a more fair split",Alice,3,
,,,Bob,3,reject
420000.0,580000.0,"Let's try to meet in the middle. I'm willing to give you a bit more, but 58/42 seems reasonable with the inflation affecting us differently.",Bob,4,
,,,Alice,4,reject
560000.0,440000.0,"Come on, I'm being more than fair considering the inflation hit I'm taking",Alice,5,
,,,Bob,5,reject
440000.0,560000.0,"I'm willing to compromise, but I need to make sure I get a reasonable share after the inflation. How about we split it 56/44?",Bob,6,
,,,Alice,6,accept
