message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $170. It's a great deal, and I'm confident you won't find a better price anywhere else.",170.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thanks for the offer.  That price is a bit high for me. I'd be willing to pay $100 for the product.",100.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand that $170 is a bit steep for you, but I'm still willing to work with you. I'm willing to meet you halfway and sell the product to you for $140. It's a great price, and I think you'll really love the product.",140.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate you coming down on the price.  How about we meet in the middle at $120? That's a fair price for both of us, I think.",120.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand that $120 is a bit low for me, but I'm still willing to work with you. I'm willing to sell the product to you for $130. It's a fair price, and I think you'll really love the product.",130.0,Alice,5,
,,Bob,5,AcceptOffer
