message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm really interested in the product, but I was thinking more along the lines of $120. Would you be willing to meet me at that price?",120.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I appreciate your interest in the product, Bob! I'm willing to meet you halfway, but I need to make a profit. I can do $160, but that's as low as I can go.",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still interested in the product, but I think $160 is a bit too high for me. Would you be willing to meet me at $140?",140.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I'm not getting any younger, and I'd like to get a good deal. I can do $155, but that's as low as I'm willing to go.",155.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm really close to walking away, but I still think the product is something I need. Would you be willing to meet me at $145?",145.0,Bob,6,,
,,Alice,6,RejectOffer,150.0
"I'm getting a little tired of negotiating, but I'm willing to meet you at $150. That's the lowest I'm willing to go.",150.0,Alice,7,,
,,Bob,7,AcceptOffer,
