message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product for sale that I think you'll really like. Would you like to make an offer on it?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. While I'm interested, $150 is a bit out of my price range. I'm willing to pay $110 for the product. What do you think?",110.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand you're looking to save a bit on the price, but I was thinking more along the lines of $140. It's a great product, and I think it's worth every penny!",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your flexibility, Alice, but $140 is still a bit too high for me. I'm happy to meet you halfway at $125. What do you say?",125.0,Bob,4,,
,,Alice,4,RejectOffer,130.0
"I'm glad we're getting close, Bob! I can meet you halfway, but I was thinking more along the lines of $130. It's still a great deal, and I think you'll love the product!",130.0,Alice,5,,
,,Bob,5,BuyFromJhon,
