message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice!  I'm interested, but $180 is a bit steep for me. Would you consider $120?",120.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I appreciate your interest in the product, Bob! I can do $160, but I'm not sure I can go any lower than that. Would you be willing to meet me at $160?",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand, $160 is getting closer.  How about we split the difference and do $140?",140.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I'm glad we're close, Bob! I can do $155, but I'm not willing to go any lower than that. It's a fair price for a great product",155.0,Alice,5,,
,,Bob,5,BuyFromJhon,
