alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's start with a fair split, Bob. Accept this and we can end the game.",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"You can do better than that, Alice. I'm willing to compromise, but you'll have to do more than half.",Bob,2,
,,"I'm not willing to give you 70% of the money, Bob. I'll do better than 50% but not that much.",Alice,2,reject
4200.0,5800.0,"I'll compromise, but I'm not giving you 70%. This is the best I can do, Bob.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'll meet you in the middle, but I think I deserve a bit more for my negotiating skills. This is my final offer.",Bob,4,
,,"I'm not willing to give you 55% of the money, Bob. I think I deserve more for my patience and negotiation skills too.",Alice,4,reject
4800.0,5200.0,"I'm willing to meet you in the middle, Bob, but I think I deserve a bit more for my persistence. This is my final offer.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"I'm not backing down. You're getting closer to my target, but I still think I deserve more. This is my final offer.",Bob,6,
,,"I'm not willing to give you 60% of the money, Bob. I think I deserve a better split, considering the value of the money has decreased significantly.",Alice,6,reject
5000.0,5000.0,"I'm going back to my original offer, Bob. I think it's time to end this game and split the remaining value fairly.",Alice,7,
,,,Bob,7,accept
