message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product at a special price. I think you'll really love it!",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer. I'm interested in the product, but $120 is a bit steep for me. Would you consider a lower price?",60.0,Bob,2,,
,,Alice,2,RejectOffer,100.0
"I understand you're looking for a better deal, Bob. I can see if I can meet you in the middle. How about $90?",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice. $90 is closer, but I'm aiming for something a bit more budget-friendly.  How about we settle at $75?",75.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I'm trying to find a sweet spot, Bob. I can do $85, but I need to make a profit, so I'm not going any lower than that. Can you meet me there?",85.0,Alice,5,,
,,Bob,5,AcceptOffer,
