alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's get this started, Bob! I'll give you 300k, and I'll take the rest.",Alice,1,
,,,Bob,1,reject
600000.0,400000.0,"I'll give you a slightly better deal, Alice. How about 400k for me and 600k for you?",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Bob, you're not getting the better deal this time. I'll give you 450k, but I'm keeping 550k for myself.",Alice,3,
,,,Bob,3,reject
500000.0,500000.0,"I'll meet you in the middle, Alice. 500k for both of us? Let's call it a draw.",Bob,4,
,,,Alice,4,reject
480000.0,520000.0,"Bob, I'll give you a slightly better deal this time. I'll take 480k, and you can have 520k.",Alice,5,
,,,Bob,5,accept
