alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
40.0,60.0,I think a more even split is fair. Let's start with 60/40.,Bob,2,
,,,Alice,2,reject
58.0,42.0,"I'll compromise, but I still think I deserve a bit more",Alice,3,
,,,Bob,3,reject
45.0,55.0,Let's meet in the middle. I'll offer 55/45.  We're getting closer to a fair split.,Bob,4,
,,,Alice,4,reject
56.0,44.0,"Getting closer, but I still think I can get a bit more",Alice,5,
,,,Bob,5,reject
50.0,50.0,Let's just split it evenly. It's getting risky to keep rejecting offers.,Bob,6,
,,,Alice,6,accept
