alice_gain,bob_gain,message,player,round,decision
75.0,25.0,Let's split it 75/25. I believe fairness is key in our cooperation.,Alice,1,
,,,Bob,1,reject
10.0,90.0,"I'm willing to take a small share, but I'm not giving up the majority.",Bob,2,
,,,Alice,2,reject
60.0,40.0,I propose we divide it 60/40. I'm trying to find a balance that might lead us to a better outcome in the long run.,Alice,3,
,,,Bob,3,reject
20.0,80.0,"I'm not getting any younger, I want a bigger share now.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"I suggest we try 55/45. It's a slight adjustment from the previous offers, hoping for a more equitable distribution.",Alice,5,
,,,Bob,5,reject
15.0,85.0,"I'm not budging, I want the majority of the money now.",Bob,6,
,,,Alice,6,reject
50.0,50.0,"Equal division seems fair under the circumstances. Let's each take half, to avoid further negotiation rounds.",Alice,7,
,,,Bob,7,accept
