alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a fair offer, Bob. 60/40 seems reasonable.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Let's be more realistic, Alice. This is a better split.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"I'm willing to negotiate, Bob, but your offer was too low. This is a compromise.",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Okay Alice, let's meet in the middle. This is my final offer.",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"We're running out of time Bob, and the deal is getting worse for both of us.  I need you to meet me closer to my previous offer.",Alice,5,
,,,Bob,5,accept
