alice_gain,bob_gain,message,player,round,decision
90.0,10.0,"Let's start fair. You get 10%, I'll take 90%.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"You got 90% in the first round, now it's my turn to propose a fairer split",Bob,2,
,,,Alice,2,reject
60.0,40.0,I'm willing to compromise. Let's split it 60/40. We can still both walk away with something decent.,Alice,3,
,,,Bob,3,reject
45.0,55.0,"You're being more generous, but I still think I deserve more. I'll take 55, you can have 45",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Let's just split it down the middle and be done with it. Time is money, and we're losing it with every round!",Alice,5,
,,,Bob,5,accept
