round_quality,product_worth,player,round,decision,message
high-quality,1250000.0,Nature,1,,
,,Alice,1,yes,
,,the buyer,1,yes,I'll take the chance since there's an 80% probability of it being high-quality and you recommend it.
high-quality,1250000.0,Nature,2,,
,,Alice,2,yes,
,,the buyer,2,yes,I'll take my chances since the recommendation is to buy and there's a high probability of the product being high-quality.
high-quality,1250000.0,Nature,3,,
,,Alice,3,yes,
,,the buyer,3,yes,I'll take my chances since the statistics show 100% of the products sold so far are high-quality and Alice recommends buying this one.
high-quality,1250000.0,Nature,4,,
,,Alice,4,yes,
,,the buyer,4,yes,I'll take my chances since the statistics show all 3 previous products sold were high-quality and Alice recommends buying this one.
high-quality,1250000.0,Nature,5,,
,,Alice,5,yes,
,,the buyer,5,yes,"I'll take my chances since Alice's past recommendations have led to 4 high-quality products being sold, and she recommends I buy this one."
high-quality,1250000.0,Nature,6,,
,,Alice,6,yes,
,,the buyer,6,yes,I'll take my chances since the past 5 recommendations resulted in high-quality products and your recommendation is to buy.
high-quality,1250000.0,Nature,7,,
,,Alice,7,yes,
,,the buyer,7,yes,I'll take my chances since the past record shows all high-quality products sold and your recommendation.
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,the buyer,8,no,"Since Alice does not recommend buying the product and her previous recommendations have resulted in 7 high-quality products, I trust her judgment and decide not to buy."
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,the buyer,9,no,"I will follow your recommendation since the statistics show that your recommendations have led to 7 high-quality products out of 7 sales, and you do not recommend this product."
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,the buyer,10,no,"Since Alice does not recommend buying the product and all 7 previous products sold were high-quality, I trust her judgment and will pass on this product."
high-quality,1250000.0,Nature,11,,
,,Alice,11,yes,
,,the buyer,11,yes,I'll take my chances since all 7 previous products were high-quality and you're recommending this one.
high-quality,1250000.0,Nature,12,,
,,Alice,12,yes,
,,the buyer,12,yes,I'll take my chances since Alice's past recommendations have been 100% accurate for high-quality products so far.
high-quality,1250000.0,Nature,13,,
,,Alice,13,yes,
,,the buyer,13,yes,I'll take my chances since the past record shows all 9 products sold were high-quality and Alice recommends buying this one.
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,the buyer,14,no,I'm following your recommendation since it has been reliable so far.
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,the buyer,15,no,I will not buy the product since Alice does not recommend it and the risk of it being low-quality is higher.
high-quality,1250000.0,Nature,16,,
,,Alice,16,yes,
,,the buyer,16,yes,I'll take my chances since the past 10 products were high-quality and your recommendation is to buy.
high-quality,1250000.0,Nature,17,,
,,Alice,17,yes,
,,the buyer,17,yes,I'll take my chances since all 11 previous buyers got high-quality products and you recommend I buy it.
high-quality,1250000.0,Nature,18,,
,,Alice,18,yes,
,,the buyer,18,yes,I'll take my chances since Alice's past recommendations have resulted in 100% high-quality products and she recommends me to buy this one.
high-quality,1250000.0,Nature,19,,
,,Alice,19,yes,
,,the buyer,19,yes,I'll take my chances since all 13 previous products were high-quality and you recommend buying this one.
high-quality,1250000.0,Nature,20,,
,,Alice,20,yes,
,,the buyer,20,yes,I'll take my chances since all 14 previous buyers got high-quality products and you recommend I buy it.
