message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll love. I'm willing to offer it to you for $110.",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer. I'm interested in the product, but $110 is a bit steep for me. I'm willing to pay $105. What do you think?",105.0,Bob,2,,
,,Alice,2,RejectOffer,115.0
"Hi Bob, thanks for your offer of $105. I appreciate your interest in the product. However, I'm willing to meet you halfway. I'm now offering it to you for $112.50.",112.5,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate, but $112.50 is still a bit too high for me.  I'm happy to pay $107.50. This is a fair price for both of us, and I'm confident we can reach an agreement.",107.5,Bob,4,,
,,Alice,4,RejectOffer,110.0
"Hi Bob, I understand you're trying to get a good deal, but I'm not willing to go as low as $107.50. I'm willing to meet you halfway again, but this time I'm offering it to you for $109.75. Let me know if that's something you'd be interested in.",109.75,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate your willingness to negotiate, but $109.75 is still a bit higher than what I'm willing to pay. I'm sticking with my previous offer of $107.50. This is a fair price for both of us, and I hope we can reach an agreement.",107.5,Bob,6,,
,,Alice,6,SellToJhon,
