alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be reasonable, I'll take a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Let's split fairly, I'll take a bit more this time",Bob,2,
,,,Alice,2,reject
58.0,42.0,"I'll compromise, but still want the bigger share",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Meet me in the middle, we're losing value here",Bob,4,
,,,Alice,4,reject
56.0,44.0,"Come on, I'm being generous given the circumstances",Alice,5,
,,,Bob,5,reject
50.0,50.0,"50/50, it's the fairest split, let's stop losing value",Bob,6,
,,,Alice,6,accept
