alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, Bob. This gives us both a good deal.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I think this is a more reasonable split, considering I'm the one losing value over time.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Okay, Bob, let's meet in the middle. This offer is closer to your proposal.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Considering the inflation is eating into my share, I think this split is more fair. I'm willing to take a bit more to compensate for the loss over time.",Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"Bob, this is a compromise.  We're running out of time, and I'm trying to be fair.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"Given the significant impact of inflation on my share, I need a larger portion to compensate for the loss in value. This is my attempt to balance the scales, considering the time pressure and the devaluation of my potential gain.",Bob,6,
,,,Alice,6,reject
5000.0,5000.0,"Bob, this is getting ridiculous.  Let's split it evenly and call it a day!",Alice,7,
,,,Bob,7,reject
3500.0,6500.0,"Considering the substantial loss in value I'm experiencing due to inflation, I'm increasing my share to try and compensate for it. I believe this split is more reflective of the current situation, and I'm hoping we can conclude the game with this offer.",Bob,8,
,,,Alice,8,reject
4800.0,5200.0,"Bob, we're really cutting it close here. I'm offering you a larger share than before. Take it before we both lose out!",Alice,9,
,,,Bob,9,reject
3200.0,6800.0,"Given the significant impact of inflation on my share, I'm pushing for a larger portion to compensate for the loss in value. I believe this split is more reflective of the current situation, and I'm hoping we can conclude the game with this offer before it's too late.",Bob,10,
,,,Alice,10,accept
