product_price,player,round,decision
500000.0,Alice,1,
,Bob,1,RejectOffer
450000.0,Bob,2,
,Alice,2,RejectOffer
475000.0,Alice,3,
,Bob,3,RejectOffer
460000.0,Bob,4,
,Alice,4,RejectOffer
465000.0,Alice,5,
,Bob,5,RejectOffer
462000.0,Bob,6,
,Alice,6,RejectOffer
464000.0,Alice,7,
,Bob,7,RejectOffer
463000.0,Bob,8,
,Alice,8,RejectOffer
463500.0,Alice,9,
,Bob,9,RejectOffer
462500.0,Bob,10,
,Alice,10,RejectOffer
463250.0,Alice,11,
,Bob,11,RejectOffer
462750.0,Bob,12,
,Alice,12,RejectOffer
463125.0,Alice,13,
,Bob,13,RejectOffer
462750.0,Bob,14,
,Alice,14,RejectOffer
462937.5,Alice,15,
,Bob,15,RejectOffer
462875.0,Bob,16,
,Alice,16,RejectOffer
462900.0,Alice,17,
,Bob,17,RejectOffer
462925.0,Bob,18,
,Alice,18,RejectOffer
462912.5,Alice,19,
,Bob,19,RejectOffer
462937.5,Bob,20,
,Alice,20,RejectOffer
462925.0,Alice,21,
,Bob,21,AcceptOffer
