alice_gain,bob_gain,player,round,decision
700000.0,300000.0,Alice,1,
,,Bob,1,reject
525000.0,475000.0,Bob,2,
,,Alice,2,reject
600000.0,400000.0,Alice,3,
,,Bob,3,reject
551250.0,448750.0,Bob,4,
,,Alice,4,reject
550000.0,450000.0,Alice,5,
,,Bob,5,reject
575000.0,425000.0,Bob,6,
,,Alice,6,reject
570000.0,430000.0,Alice,7,
,,Bob,7,reject
593750.0,406250.0,Bob,8,
,,Alice,8,reject
585000.0,415000.0,Alice,9,
,,Bob,9,reject
615625.0,384375.0,Bob,10,
,,Alice,10,reject
580000.0,420000.0,Alice,11,
,,Bob,11,accept
