message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this fantastic product! I think it's a great opportunity for you to make a smart investment. I'm willing to sell it to you for $12000.",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. However, $12000 is above my budget.  I'm willing to pay $8500 for the product. Let me know if you're open to discussing that.",8500.0,Bob,2,,
,,Alice,2,RejectOffer,11000.0
"Thanks for your offer, Bob. I appreciate your interest in the product. I'm willing to meet you halfway, but I need to make a profit. I can offer it to you for $11000. Let me know if that's something you'd be interested in.",11000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you trying to meet me halfway. I'm still not quite there.  I'm willing to pay $9500 for the product. That would be a good price for both of us.",9500.0,Bob,4,,
,,Alice,4,RejectOffer,10500.0
"Bob, I understand you're trying to get a good deal, but I need to make a profit. I'm willing to come down a bit more, but I need to make sure it's worth it for me. I can offer it to you for $10500. Let's see if we can meet in the middle.",10500.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice,  I appreciate you coming down a bit, but I'm still a little too high. I'm willing to go up to $9750.  That's a fair price that we can both agree on.",9750.0,Bob,6,,
,,Alice,6,RejectOffer,10000.0
"Bob, I understand you're trying to get a good deal, but I'm not willing to go below $10000. That's my minimum price. I'm willing to meet you at $10000, but I'm not going any lower.",10000.0,Alice,7,,
,,Bob,7,BuyFromJhon,
